sample_idx,mode,xai_method,gradcam_target,layer,true_label,pred_label,target_label,corr_pca_xai,soft_iou_pca_xai,lsas
0,lejepa,gradcam,predicted,backbone.layer1,3,3,3,0.17540669441223145,0.31062051653862,0.24301360547542572
1,lejepa,gradcam,predicted,backbone.layer1,8,8,8,0.28396064043045044,0.39813539385795593,0.3410480171442032
2,lejepa,gradcam,predicted,backbone.layer1,8,8,8,0.19628693163394928,0.3114601969718933,0.2538735643029213
3,lejepa,gradcam,predicted,backbone.layer1,0,0,0,0.12757913768291473,0.19904844462871552,0.16331379115581512
4,lejepa,gradcam,predicted,backbone.layer1,6,6,6,0.23745854198932648,0.46442192792892456,0.3509402349591255
5,lejepa,gradcam,predicted,backbone.layer1,6,6,6,0.3566856384277344,0.477935791015625,0.4173107147216797
6,lejepa,gradcam,predicted,backbone.layer1,1,5,5,0.3565208315849304,0.28111734986305237,0.3188190907239914
7,lejepa,gradcam,predicted,backbone.layer1,6,2,2,0.12340924888849258,0.34245172142982483,0.2329304851591587
8,lejepa,gradcam,predicted,backbone.layer1,3,3,3,0.19604140520095825,0.34716084599494934,0.2716011255979538
9,lejepa,gradcam,predicted,backbone.layer1,1,1,1,0.08740086108446121,0.12934917211532593,0.10837501659989357
10,lejepa,gradcam,predicted,backbone.layer1,0,0,0,-0.15401282906532288,0.19065281748771667,0.0183199942111969
11,lejepa,gradcam,predicted,backbone.layer1,9,9,9,0.186533585190773,0.34115394949913025,0.26384376734495163
12,lejepa,gradcam,predicted,backbone.layer1,5,5,5,0.06531158834695816,0.15908420085906982,0.11219789460301399
13,lejepa,gradcam,predicted,backbone.layer1,7,7,7,0.010917962528765202,0.048941247165203094,0.029929604846984148
14,lejepa,gradcam,predicted,backbone.layer1,9,9,9,0.6102630496025085,0.36177346110343933,0.48601825535297394
15,lejepa,gradcam,predicted,backbone.layer1,8,8,8,-0.14379973709583282,0.17835351824760437,0.017276890575885773
16,lejepa,gradcam,predicted,backbone.layer1,5,5,5,0.13125695288181305,0.3323298990726471,0.23179342597723007
17,lejepa,gradcam,predicted,backbone.layer1,7,7,7,-0.05069997161626816,0.0012710405280813575,-0.0247144655440934
18,lejepa,gradcam,predicted,backbone.layer1,8,1,1,0.06446381658315659,0.2016812264919281,0.13307252153754234
19,lejepa,gradcam,predicted,backbone.layer1,6,6,6,0.2952362298965454,0.44857826828956604,0.3719072490930557
20,lejepa,gradcam,predicted,backbone.layer1,7,7,7,0.15958407521247864,0.22053220868110657,0.1900581419467926
21,lejepa,gradcam,predicted,backbone.layer1,0,0,0,0.37458983063697815,0.32415083050727844,0.3493703305721283
22,lejepa,gradcam,predicted,backbone.layer1,4,4,4,0.21757744252681732,0.30510449409484863,0.261340968310833
23,lejepa,gradcam,predicted,backbone.layer1,9,9,9,0.15925444662570953,0.09595734626054764,0.12760589644312859
24,lejepa,gradcam,predicted,backbone.layer1,5,4,4,0.17549307644367218,0.16136398911476135,0.16842853277921677
25,lejepa,gradcam,predicted,backbone.layer1,2,2,2,0.3637552857398987,0.36301735043525696,0.3633863180875778
26,lejepa,gradcam,predicted,backbone.layer1,4,4,4,-0.031416017562150955,0.22855445742607117,0.0985692199319601
27,lejepa,gradcam,predicted,backbone.layer1,0,0,0,0.09075682610273361,0.22380761802196503,0.15728222206234932
28,lejepa,gradcam,predicted,backbone.layer1,9,9,9,0.14050763845443726,0.09594042599201202,0.11822403222322464
29,lejepa,gradcam,predicted,backbone.layer1,6,6,6,0.27664902806282043,0.5016250610351562,0.38913704454898834
30,lejepa,gradcam,predicted,backbone.layer1,6,6,6,0.40152257680892944,0.568159818649292,0.4848411977291107
31,lejepa,gradcam,predicted,backbone.layer1,5,5,5,0.37573379278182983,0.2481956034898758,0.3119646981358528
32,lejepa,gradcam,predicted,backbone.layer1,4,4,4,0.1633540391921997,0.3095007538795471,0.2364273965358734
33,lejepa,gradcam,predicted,backbone.layer1,5,5,5,0.6503740549087524,0.38372355699539185,0.5170488059520721
34,lejepa,gradcam,predicted,backbone.layer1,9,9,9,0.20150262117385864,0.3589477837085724,0.2802252024412155
35,lejepa,gradcam,predicted,backbone.layer1,2,5,5,0.07274674624204636,0.2074967920780182,0.14012176916003227
36,lejepa,gradcam,predicted,backbone.layer1,4,4,4,0.1269889920949936,0.278754323720932,0.2028716579079628
37,lejepa,gradcam,predicted,backbone.layer1,1,1,1,0.3805263936519623,0.3247739374637604,0.35265016555786133
38,lejepa,gradcam,predicted,backbone.layer1,9,9,9,-0.04736730828881264,0.0013348114443942904,-0.023016248422209173
39,lejepa,gradcam,predicted,backbone.layer1,5,5,5,-0.13630874454975128,0.05932740122079849,-0.038490671664476395
40,lejepa,gradcam,predicted,backbone.layer1,4,0,0,-0.17240168154239655,0.19612033665180206,0.011859327554702759
41,lejepa,gradcam,predicted,backbone.layer1,6,6,6,0.15734343230724335,0.44376999139785767,0.3005567118525505
42,lejepa,gradcam,predicted,backbone.layer1,5,5,5,-0.04602742940187454,0.17846699059009552,0.06621978059411049
43,lejepa,gradcam,predicted,backbone.layer1,6,6,6,0.3773404359817505,0.48199716210365295,0.4296687990427017
44,lejepa,gradcam,predicted,backbone.layer1,0,0,0,0.691847026348114,0.39698100090026855,0.5444140136241913
45,lejepa,gradcam,predicted,backbone.layer1,9,9,9,0.22003553807735443,0.2333451509475708,0.22669034451246262
46,lejepa,gradcam,predicted,backbone.layer1,3,3,3,0.5811970829963684,0.24021385610103607,0.41070546954870224
47,lejepa,gradcam,predicted,backbone.layer1,9,3,3,0.08183252066373825,0.42388084530830383,0.25285668298602104
48,lejepa,gradcam,predicted,backbone.layer1,7,4,4,-0.05803129822015762,0.24558863043785095,0.09377866610884666
49,lejepa,gradcam,predicted,backbone.layer1,6,6,6,0.36490964889526367,0.4847007989883423,0.424805223941803
50,lejepa,gradcam,predicted,backbone.layer1,9,2,2,0.18886981904506683,0.2855817675590515,0.23722579330205917
51,lejepa,gradcam,predicted,backbone.layer1,8,8,8,-0.024803131818771362,0.14881232380867004,0.06200459599494934
52,lejepa,gradcam,predicted,backbone.layer1,0,5,5,0.012469442561268806,0.05296318605542183,0.03271631430834532
53,lejepa,gradcam,predicted,backbone.layer1,3,3,3,0.055343933403491974,0.31814587116241455,0.18674490228295326
54,lejepa,gradcam,predicted,backbone.layer1,8,8,8,0.06788499653339386,0.30157431960105896,0.1847296580672264
55,lejepa,gradcam,predicted,backbone.layer1,8,8,8,-0.07103624194860458,0.3318282961845398,0.1303960271179676
56,lejepa,gradcam,predicted,backbone.layer1,7,5,5,0.08338683098554611,0.09031268209218979,0.08684975653886795
57,lejepa,gradcam,predicted,backbone.layer1,7,8,8,0.2560698688030243,0.41469600796699524,0.33538293838500977
58,lejepa,gradcam,predicted,backbone.layer1,4,6,6,0.47244319319725037,0.5670751929283142,0.5197591930627823
59,lejepa,gradcam,predicted,backbone.layer1,6,3,3,0.4885810613632202,0.37270379066467285,0.43064242601394653
60,lejepa,gradcam,predicted,backbone.layer1,7,7,7,0.1423894315958023,0.13034823536872864,0.13636883348226547
61,lejepa,gradcam,predicted,backbone.layer1,3,5,5,0.4226543605327606,0.3454281687736511,0.38404126465320587
62,lejepa,gradcam,predicted,backbone.layer1,6,6,6,0.4051215350627899,0.49406898021698,0.44959525763988495
63,lejepa,gradcam,predicted,backbone.layer1,3,9,9,-0.08400501310825348,0.11252421140670776,0.014259599149227142
0,lejepa,gradcam,predicted,backbone.layer2,3,3,3,-0.1338682919740677,0.22545590996742249,0.0457938089966774
1,lejepa,gradcam,predicted,backbone.layer2,8,8,8,0.285906046628952,0.38123753666877747,0.33357179164886475
2,lejepa,gradcam,predicted,backbone.layer2,8,8,8,-0.10005228221416473,0.29402822256088257,0.09698797017335892
3,lejepa,gradcam,predicted,backbone.layer2,0,0,0,-0.13174976408481598,0.3527517318725586,0.11050098389387131
4,lejepa,gradcam,predicted,backbone.layer2,6,6,6,-0.12876704335212708,0.21563604474067688,0.0434345006942749
5,lejepa,gradcam,predicted,backbone.layer2,6,6,6,-0.12299568206071854,0.231947660446167,0.05447598919272423
6,lejepa,gradcam,predicted,backbone.layer2,1,5,5,0.12369730323553085,0.34194350242614746,0.23282040283083916
7,lejepa,gradcam,predicted,backbone.layer2,6,2,2,0.014423533342778683,0.3481789529323578,0.18130124313756824
8,lejepa,gradcam,predicted,backbone.layer2,3,3,3,0.12694647908210754,0.22796620428562164,0.1774563416838646
9,lejepa,gradcam,predicted,backbone.layer2,1,1,1,0.14326226711273193,0.30524560809135437,0.22425393760204315
10,lejepa,gradcam,predicted,backbone.layer2,0,0,0,-0.0862499326467514,0.26417821645736694,0.08896414190530777
11,lejepa,gradcam,predicted,backbone.layer2,9,9,9,-0.12962530553340912,0.24506442248821259,0.05771955847740173
12,lejepa,gradcam,predicted,backbone.layer2,5,5,5,0.09482642263174057,0.3300715386867523,0.21244898065924644
13,lejepa,gradcam,predicted,backbone.layer2,7,7,7,0.2209124118089676,0.381058931350708,0.3009856715798378
14,lejepa,gradcam,predicted,backbone.layer2,9,9,9,0.2430344521999359,0.3973250091075897,0.3201797306537628
15,lejepa,gradcam,predicted,backbone.layer2,8,8,8,0.3259733319282532,0.4031115174293518,0.3645424246788025
16,lejepa,gradcam,predicted,backbone.layer2,5,5,5,0.06652931123971939,0.17430414259433746,0.12041672691702843
17,lejepa,gradcam,predicted,backbone.layer2,7,7,7,0.6822594404220581,0.5549307465553284,0.6185950934886932
18,lejepa,gradcam,predicted,backbone.layer2,8,1,1,-0.17053410410881042,0.2583363950252533,0.043901145458221436
19,lejepa,gradcam,predicted,backbone.layer2,6,6,6,0.14929766952991486,0.342450350522995,0.24587401002645493
20,lejepa,gradcam,predicted,backbone.layer2,7,7,7,-0.17093344032764435,0.2721463441848755,0.05060645192861557
21,lejepa,gradcam,predicted,backbone.layer2,0,0,0,-0.3841280937194824,0.11254783719778061,-0.1357901282608509
22,lejepa,gradcam,predicted,backbone.layer2,4,4,4,-0.11660987883806229,0.23654425144195557,0.05996718630194664
23,lejepa,gradcam,predicted,backbone.layer2,9,9,9,-0.0018091002712026238,0.37115222215652466,0.18467156094266102
24,lejepa,gradcam,predicted,backbone.layer2,5,4,4,-0.00878316629678011,0.3350367844104767,0.1631268090568483
25,lejepa,gradcam,predicted,backbone.layer2,2,2,2,-0.11010526865720749,0.3847077190876007,0.1373012252151966
26,lejepa,gradcam,predicted,backbone.layer2,4,4,4,-0.2662791609764099,0.19354982674121857,-0.03636466711759567
27,lejepa,gradcam,predicted,backbone.layer2,0,0,0,-0.0679289922118187,0.27561455965042114,0.10384278371930122
28,lejepa,gradcam,predicted,backbone.layer2,9,9,9,-0.09761527180671692,0.3492736220359802,0.12582917511463165
29,lejepa,gradcam,predicted,backbone.layer2,6,6,6,-0.19695048034191132,0.2439562976360321,0.023502908647060394
30,lejepa,gradcam,predicted,backbone.layer2,6,6,6,-0.19763696193695068,0.17701639235019684,-0.010310284793376923
31,lejepa,gradcam,predicted,backbone.layer2,5,5,5,-0.2659033238887787,0.1399848759174347,-0.062959223985672
32,lejepa,gradcam,predicted,backbone.layer2,4,4,4,0.22765329480171204,0.38851627707481384,0.30808478593826294
33,lejepa,gradcam,predicted,backbone.layer2,5,5,5,0.10979951918125153,0.44366732239723206,0.2767334207892418
34,lejepa,gradcam,predicted,backbone.layer2,9,9,9,0.14977149665355682,0.30032286047935486,0.22504717856645584
35,lejepa,gradcam,predicted,backbone.layer2,2,5,5,0.29284700751304626,0.31694644689559937,0.3048967272043228
36,lejepa,gradcam,predicted,backbone.layer2,4,4,4,0.03258989378809929,0.3714621067047119,0.2020260002464056
37,lejepa,gradcam,predicted,backbone.layer2,1,1,1,-0.060917243361473083,0.3428511619567871,0.140966959297657
38,lejepa,gradcam,predicted,backbone.layer2,9,9,9,0.21584315598011017,0.4414937198162079,0.328668437898159
39,lejepa,gradcam,predicted,backbone.layer2,5,5,5,-0.03447478637099266,0.41422340273857117,0.18987430818378925
40,lejepa,gradcam,predicted,backbone.layer2,4,0,0,0.18786592781543732,0.29386624693870544,0.24086608737707138
41,lejepa,gradcam,predicted,backbone.layer2,6,6,6,0.0613279826939106,0.2311435341835022,0.1462357584387064
42,lejepa,gradcam,predicted,backbone.layer2,5,5,5,-0.0884978175163269,0.3417792320251465,0.1266407072544098
43,lejepa,gradcam,predicted,backbone.layer2,6,6,6,-0.3096443712711334,0.25009074807167053,-0.029776811599731445
44,lejepa,gradcam,predicted,backbone.layer2,0,0,0,0.16545483469963074,0.22151455283164978,0.19348469376564026
45,lejepa,gradcam,predicted,backbone.layer2,9,9,9,0.1466711312532425,0.4689377546310425,0.3078044429421425
46,lejepa,gradcam,predicted,backbone.layer2,3,3,3,0.20747968554496765,0.29949164390563965,0.25348566472530365
47,lejepa,gradcam,predicted,backbone.layer2,9,3,3,-0.1466437131166458,0.23260410130023956,0.042980194091796875
48,lejepa,gradcam,predicted,backbone.layer2,7,4,4,-0.23392105102539062,0.19940108060836792,-0.017259985208511353
49,lejepa,gradcam,predicted,backbone.layer2,6,6,6,-0.09521397203207016,0.18090911209583282,0.04284757003188133
50,lejepa,gradcam,predicted,backbone.layer2,9,2,2,-0.011442686431109905,0.18921492993831635,0.08888612175360322
51,lejepa,gradcam,predicted,backbone.layer2,8,8,8,0.35428449511528015,0.32188573479652405,0.3380851149559021
52,lejepa,gradcam,predicted,backbone.layer2,0,5,5,-0.12371078878641129,0.23132602870464325,0.05380761995911598
53,lejepa,gradcam,predicted,backbone.layer2,3,3,3,-0.1637267917394638,0.21656189858913422,0.026417553424835205
