sample_idx,mode,architecture,xai_method,gradcam_target,layer,true_label,pred_label,target_label,corr_pca_xai,soft_iou_pca_xai,lsas
0,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,3,3,3,0.32955193519592285,0.24264509975910187,0.28609851747751236
1,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,8,8,8,0.5732801556587219,0.35957834124565125,0.4664292484521866
2,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,8,8,8,0.17460063099861145,0.18374384939670563,0.17917224019765854
3,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,0,8,8,0.2143351435661316,0.3659229576587677,0.29012905061244965
4,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,6,6,6,0.367604523897171,0.20561598241329193,0.2866102531552315
5,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,6,6,6,0.2491183578968048,0.2019776701927185,0.22554801404476166
6,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,1,1,1,0.24723051488399506,0.2618972063064575,0.2545638605952263
7,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,6,7,7,0.6519075036048889,0.3201149106025696,0.48601120710372925
8,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,3,2,2,0.6064894199371338,0.10711433738470078,0.3568018786609173
9,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,1,7,7,0.3165365755558014,0.2255070060491562,0.2710217908024788
10,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,0,0,0,0.30641329288482666,0.3195301592350006,0.31297172605991364
11,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,9,7,7,0.3223160207271576,0.26805832982063293,0.29518717527389526
12,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,5,5,5,0.5673424601554871,0.4062894880771637,0.4868159741163254
13,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,7,3,3,0.5156729817390442,0.34481367468833923,0.4302433282136917
14,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,9,9,9,0.28582534193992615,0.28696537017822266,0.2863953560590744
15,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,8,6,6,0.17163272202014923,0.1661672443151474,0.16889998316764832
16,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,5,5,5,0.5348039269447327,0.29139217734336853,0.4130980521440506
17,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,7,5,5,0.3201380968093872,0.30944472551345825,0.31479141116142273
18,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,8,8,8,0.34834158420562744,0.22166608273983002,0.28500383347272873
19,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,6,4,4,0.1267923265695572,0.3608429729938507,0.24381764978170395
20,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,7,7,7,-0.04777251183986664,0.18877841532230377,0.07050295174121857
21,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,0,0,0,0.8087998032569885,0.36915871500968933,0.5889792591333389
22,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,4,0,0,0.35457709431648254,0.48244771361351013,0.41851240396499634
23,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,9,1,1,-0.21474267542362213,0.3381175100803375,0.0616874173283577
24,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,5,4,4,-0.27590683102607727,0.09322906285524368,-0.0913388840854168
25,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,2,7,7,0.08220647275447845,0.15045873820781708,0.11633260548114777
26,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,4,3,3,0.5092810392379761,0.36290863156318665,0.43609483540058136
27,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,0,6,6,0.36692294478416443,0.17200914025306702,0.2694660425186157
28,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,9,7,7,0.06541585177183151,0.2565404772758484,0.16097816452383995
29,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,6,6,6,-0.3301754891872406,0.21271786093711853,-0.058728814125061035
30,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,6,6,6,0.2855345904827118,0.14439882338047028,0.21496670693159103
31,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,5,2,2,0.08057105541229248,0.11999159306287766,0.10028132423758507
32,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,4,6,6,0.2285882532596588,0.2591482400894165,0.24386824667453766
33,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,5,5,5,0.769683837890625,0.3624958097934723,0.5660898238420486
34,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,9,0,0,0.22958225011825562,0.2795974314212799,0.25458984076976776
35,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,2,3,3,0.3493134379386902,0.44687458872795105,0.3980940133333206
36,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,4,6,6,0.4088065028190613,0.25685036182403564,0.33282843232154846
37,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,1,1,1,-0.18565312027931213,0.18990208208560944,0.002124480903148651
38,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,9,9,9,0.3056105673313141,0.5125946402549744,0.4091026037931442
39,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,5,8,8,-0.11086674779653549,0.22743965685367584,0.058286454528570175
40,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,4,8,8,0.23845410346984863,0.17980645596981049,0.20913027971982956
41,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,6,6,6,0.5613729357719421,0.20223169028759003,0.3818023130297661
42,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,5,5,5,0.31694549322128296,0.34608620405197144,0.3315158486366272
43,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,6,6,6,0.6812219619750977,0.30009186267852783,0.49065691232681274
44,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,0,0,0,0.11171852797269821,0.3990759253501892,0.2553972266614437
45,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,9,9,9,0.15466438233852386,0.2092178761959076,0.18194112926721573
46,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,3,3,3,0.2464839369058609,0.2439386248588562,0.24521128088235855
47,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,9,6,6,-0.1242571547627449,0.1554299145936966,0.015586379915475845
48,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,7,4,4,0.3192349076271057,0.23806944489479065,0.2786521762609482
49,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,6,6,6,0.3402235507965088,0.18434737622737885,0.2622854635119438
50,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,9,0,0,0.34065550565719604,0.32682690024375916,0.3337412029504776
51,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,8,2,2,0.047021910548210144,0.1891709715127945,0.11809644103050232
52,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,0,2,2,0.4715265929698944,0.40032926201820374,0.4359279274940491
53,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,3,7,7,0.5887594819068909,0.3623206615447998,0.47554007172584534
54,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,8,8,8,0.7979809045791626,0.33813542127609253,0.5680581629276276
55,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,8,8,8,0.1749975085258484,0.11068324744701385,0.14284037798643112
56,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.1,7,3,3,-0.281055748462677,0.2752431035041809,-0.002906322479248047
