sample_idx,mode,architecture,xai_method,gradcam_target,layer,true_label,pred_label,target_label,corr_pca_xai,soft_iou_pca_xai,lsas
0,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,3,5,3,-0.1413184255361557,0.2722565233707428,0.06546904891729355
1,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,8,8,8,-0.0011350330896675587,0.18162213265895844,0.09024354978464544
2,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,8,8,8,-0.03545001521706581,0.13688862323760986,0.050719304010272026
3,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,0,8,0,0.46575066447257996,0.17701032757759094,0.32138049602508545
4,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,6,4,6,0.22276076674461365,0.17112892866134644,0.19694484770298004
5,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,6,6,6,-0.005269746761769056,0.12481728941202164,0.05977377132512629
6,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,1,1,1,-0.04066719859838486,0.22819694876670837,0.09376487508416176
7,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,6,4,6,0.6596519351005554,0.42118990421295166,0.5404209196567535
8,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,3,2,3,0.5169939398765564,0.11061971634626389,0.31380682811141014
9,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,1,1,1,0.3820999264717102,0.17248743772506714,0.27729368209838867
10,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,0,0,0,0.3791334629058838,0.4107421338558197,0.39493779838085175
11,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,9,7,9,0.2684275507926941,0.21471363306045532,0.2415705919265747
12,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,5,5,5,0.6494536995887756,0.345985472202301,0.49771958589553833
13,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,7,3,7,0.6720160245895386,0.28992459177970886,0.4809703081846237
14,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,9,1,9,0.37565553188323975,0.3776487410068512,0.37665213644504547
15,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,8,6,8,0.3558536767959595,0.1827201545238495,0.2692869156599045
16,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,5,5,5,0.3685967028141022,0.26125216484069824,0.3149244338274002
17,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,7,5,7,0.29716846346855164,0.4931389093399048,0.3951536864042282
18,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,8,8,8,0.555281400680542,0.5196893215179443,0.5374853610992432
19,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,6,4,6,0.3197050094604492,0.31148260831832886,0.31559380888938904
20,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,7,7,7,0.3771142363548279,0.34914731979370117,0.3631307780742645
21,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,0,0,0,0.6278999447822571,0.493831604719162,0.5608657747507095
22,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,4,8,4,0.469679057598114,0.502686083316803,0.4861825704574585
23,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,9,1,9,0.19629399478435516,0.3697473704814911,0.2830206826329231
24,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,5,6,5,-0.24366550147533417,0.17307160794734955,-0.03529694676399231
25,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,2,7,2,0.07443239539861679,0.13069552183151245,0.10256395861506462
26,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,4,3,4,0.40254396200180054,0.41837120056152344,0.410457581281662
27,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,0,2,0,0.034287676215171814,0.34944093227386475,0.19186430424451828
28,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,9,1,9,0.18500608205795288,0.3206673860549927,0.2528367340564728
29,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,6,4,6,-0.03608930855989456,0.1276281476020813,0.04576941952109337
30,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,6,6,6,0.04329388961195946,0.3619469106197357,0.2026204001158476
31,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,5,2,5,-0.024533547461032867,0.24480868875980377,0.11013757064938545
32,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,4,6,4,-0.0025559028144925833,0.27992403507232666,0.13868406612891704
33,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,5,5,5,0.6150051951408386,0.36979398131370544,0.49239958822727203
34,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,9,0,9,0.7495282888412476,0.28797483444213867,0.5187515616416931
35,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,2,5,2,0.6190888285636902,0.41190120577812195,0.5154950171709061
36,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,4,4,4,0.2558603584766388,0.24762333929538727,0.25174184888601303
37,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,1,0,1,-0.01785006932914257,0.14823368191719055,0.06519180629402399
38,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,9,9,9,0.4582834243774414,0.4222659170627594,0.4402746707201004
39,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,5,8,5,0.07656783610582352,0.15094009041786194,0.11375396326184273
40,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,4,9,4,0.33710426092147827,0.14305008947849274,0.2400771751999855
41,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,6,6,6,0.47377100586891174,0.414175808429718,0.4439734071493149
42,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,5,9,5,0.15025150775909424,0.19209298491477966,0.17117224633693695
43,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,6,6,6,0.85428386926651,0.37239837646484375,0.6133411228656769
44,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,0,9,0,-0.15393224358558655,0.3427855372428894,0.09442664682865143
45,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,9,2,9,0.04044416919350624,0.20558513700962067,0.12301465310156345
46,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,3,3,3,0.5614184141159058,0.43477416038513184,0.4980962872505188
47,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,9,4,9,0.14798946678638458,0.16960984468460083,0.1587996557354927
48,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,7,4,7,0.22765293717384338,0.28189194202423096,0.25477243959903717
49,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,6,4,6,0.5848719477653503,0.5980110764503479,0.5914415121078491
50,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,9,9,9,0.4737624526023865,0.34911319613456726,0.41143782436847687
51,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,8,0,8,-0.08673378080129623,0.2228502482175827,0.06805823370814323
52,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,0,6,0,0.42550644278526306,0.2162780463695526,0.32089224457740784
53,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,3,3,3,0.6228777170181274,0.3725522458553314,0.49771498143672943
54,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,8,8,8,0.2644541561603546,0.3979083299636841,0.33118124306201935
55,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,8,8,8,0.30718889832496643,0.09869430214166641,0.20294160023331642
56,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,7,5,7,-0.2671665549278259,0.3072222173213959,0.020027831196784973
57,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,7,3,7,0.27863502502441406,0.14914870262145996,0.213891863822937
58,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,4,8,4,0.44214364886283875,0.3622743785381317,0.40220901370048523
59,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,6,6,6,0.44948774576187134,0.19254228472709656,0.32101501524448395
60,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,7,4,7,0.6423579454421997,0.2952330708503723,0.468795508146286
61,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,3,6,3,0.5833908915519714,0.43679437041282654,0.510092630982399
62,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,6,6,6,0.6356291174888611,0.25803765654563904,0.44683338701725006
63,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,3,7,3,0.005930784624069929,0.21903079748153687,0.1124807910528034
64,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,6,6,6,0.1464986950159073,0.2939372658729553,0.2202179804444313
65,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,2,2,2,0.4988580048084259,0.21782688796520233,0.3583424463868141
66,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,1,8,1,0.14016732573509216,0.32451310753822327,0.23234021663665771
67,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,2,0,2,0.1829352229833603,0.16310276091098785,0.17301899194717407
68,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,3,5,3,0.4276770055294037,0.3232080638408661,0.3754425346851349
69,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,7,0,7,0.10242317616939545,0.1316695362329483,0.11704635620117188
70,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,2,6,2,0.7150935530662537,0.29361048340797424,0.504352018237114
71,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,6,4,6,0.4844711720943451,0.4525292217731476,0.46850019693374634
72,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,8,8,8,0.5563567876815796,0.1822827011346817,0.36931974440813065
73,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,8,8,8,0.4948406219482422,0.16954533755779266,0.3321929797530174
74,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,0,6,0,0.2733818292617798,0.32129529118537903,0.2973385602235794
75,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,2,4,2,0.7460434436798096,0.3903031647205353,0.5681733042001724
76,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,9,9,9,0.030882777646183968,0.20037172734737396,0.11562725249677896
