architecture,checkpoint,feature_source,knn_k,knn_accuracy,knn_correct,knn_total,feature_dim,bank_samples,query_samples,temperature,bank_std_mean,bank_std_min,bank_norm_mean,query_std_mean,query_std_min,query_norm_mean,elapsed_minutes
vit_tiny_cifar,experiments/experiment-c10-vit-lejepa-v5-short-lr15e4-sig005/checkpoints/vit_lejepa_backbone_best.pt,backbone,1,0.3339,3339,10000,192,50000,10000,0.07,0.907733142375946,0.6939972043037415,13.420108795166016,0.906567394733429,0.6931713819503784,13.420166015625,0.7288514852523804
vit_tiny_cifar,experiments/experiment-c10-vit-lejepa-v5-short-lr15e4-sig005/checkpoints/vit_lejepa_backbone_best.pt,backbone,5,0.3767,3767,10000,192,50000,10000,0.07,0.907733142375946,0.6939972043037415,13.420108795166016,0.906567394733429,0.6931713819503784,13.420166015625,0.7288514852523804
vit_tiny_cifar,experiments/experiment-c10-vit-lejepa-v5-short-lr15e4-sig005/checkpoints/vit_lejepa_backbone_best.pt,backbone,10,0.4001,4001,10000,192,50000,10000,0.07,0.907733142375946,0.6939972043037415,13.420108795166016,0.906567394733429,0.6931713819503784,13.420166015625,0.7288514852523804
vit_tiny_cifar,experiments/experiment-c10-vit-lejepa-v5-short-lr15e4-sig005/checkpoints/vit_lejepa_backbone_best.pt,backbone,20,0.4164,4164,10000,192,50000,10000,0.07,0.907733142375946,0.6939972043037415,13.420108795166016,0.906567394733429,0.6931713819503784,13.420166015625,0.7288514852523804
vit_tiny_cifar,experiments/experiment-c10-vit-lejepa-v5-short-lr15e4-sig005/checkpoints/vit_lejepa_backbone_best.pt,backbone,50,0.4276,4276,10000,192,50000,10000,0.07,0.907733142375946,0.6939972043037415,13.420108795166016,0.906567394733429,0.6931713819503784,13.420166015625,0.7288514852523804
vit_tiny_cifar,experiments/experiment-c10-vit-lejepa-v5-short-lr15e4-sig005/checkpoints/vit_lejepa_backbone_best.pt,backbone,100,0.4266,4266,10000,192,50000,10000,0.07,0.907733142375946,0.6939972043037415,13.420108795166016,0.906567394733429,0.6931713819503784,13.420166015625,0.7288514852523804
vit_tiny_cifar,experiments/experiment-c10-vit-lejepa-v5-short-lr15e4-sig005/checkpoints/vit_lejepa_backbone_best.pt,projector,1,0.3379,3379,10000,256,50000,10000,0.07,1.0079448223114014,0.7787951827049255,16.12948989868164,1.008634328842163,0.7767044901847839,16.16111946105957,0.7288514852523804
vit_tiny_cifar,experiments/experiment-c10-vit-lejepa-v5-short-lr15e4-sig005/checkpoints/vit_lejepa_backbone_best.pt,projector,5,0.3736,3736,10000,256,50000,10000,0.07,1.0079448223114014,0.7787951827049255,16.12948989868164,1.008634328842163,0.7767044901847839,16.16111946105957,0.7288514852523804
vit_tiny_cifar,experiments/experiment-c10-vit-lejepa-v5-short-lr15e4-sig005/checkpoints/vit_lejepa_backbone_best.pt,projector,10,0.394,3940,10000,256,50000,10000,0.07,1.0079448223114014,0.7787951827049255,16.12948989868164,1.008634328842163,0.7767044901847839,16.16111946105957,0.7288514852523804
vit_tiny_cifar,experiments/experiment-c10-vit-lejepa-v5-short-lr15e4-sig005/checkpoints/vit_lejepa_backbone_best.pt,projector,20,0.4107,4107,10000,256,50000,10000,0.07,1.0079448223114014,0.7787951827049255,16.12948989868164,1.008634328842163,0.7767044901847839,16.16111946105957,0.7288514852523804
