sample_idx,mode,xai_method,gradcam_target,layer,true_label,pred_label,target_label,corr_pca_xai,soft_iou_pca_xai,lsas
0,lejepa,gradcam,true,backbone.layer1,3,1,3,0.02588867023587227,0.08182285726070404,0.053855763748288155
1,lejepa,gradcam,true,backbone.layer1,8,9,8,0.689704418182373,0.6705768704414368,0.6801406443119049
2,lejepa,gradcam,true,backbone.layer1,8,8,8,-0.4128373861312866,0.04832201451063156,-0.18225768581032753
3,lejepa,gradcam,true,backbone.layer1,0,8,0,0.8954952359199524,0.8208386301994324,0.8581669330596924
4,lejepa,gradcam,true,backbone.layer1,6,5,6,0.3529978096485138,0.4084400534629822,0.380718931555748
5,lejepa,gradcam,true,backbone.layer1,6,6,6,0.752059817314148,0.656807541847229,0.7044336795806885
6,lejepa,gradcam,true,backbone.layer1,1,1,1,0.0037971888668835163,0.06523574888706207,0.034516468876972795
7,lejepa,gradcam,true,backbone.layer1,6,5,6,-0.04684121534228325,0.18111072480678558,0.06713475473225117
8,lejepa,gradcam,true,backbone.layer1,3,6,3,0.04071689397096634,0.07539623975753784,0.05805656686425209
9,lejepa,gradcam,true,backbone.layer1,1,8,1,-0.4545470178127289,0.017791833728551865,-0.2183775920420885
10,lejepa,gradcam,true,backbone.layer1,0,0,0,0.12143851816654205,0.48591020703315735,0.3036743625998497
11,lejepa,gradcam,true,backbone.layer1,9,9,9,0.6531899571418762,0.5577554106712341,0.6054726839065552
12,lejepa,gradcam,true,backbone.layer1,5,5,5,-0.3414025902748108,0.08224941045045853,-0.12957658991217613
13,lejepa,gradcam,true,backbone.layer1,7,7,7,0.02868158556520939,0.18559959530830383,0.10714059043675661
14,lejepa,gradcam,true,backbone.layer1,9,8,9,0.597891092300415,0.22970344126224518,0.4137972667813301
15,lejepa,gradcam,true,backbone.layer1,8,1,8,-0.11566348373889923,0.3440316319465637,0.11418407410383224
16,lejepa,gradcam,true,backbone.layer1,5,7,5,-0.016765402629971504,0.04413754865527153,0.013686073012650013
17,lejepa,gradcam,true,backbone.layer1,7,7,7,-0.26932311058044434,0.011272710748016834,-0.12902519991621375
18,lejepa,gradcam,true,backbone.layer1,8,8,8,0.7753873467445374,0.7262328863143921,0.7508101165294647
19,lejepa,gradcam,true,backbone.layer1,6,5,6,-0.3287368416786194,0.02731841616332531,-0.15070921275764704
20,lejepa,gradcam,true,backbone.layer1,7,2,7,0.22720016539096832,0.29811909794807434,0.26265963166952133
21,lejepa,gradcam,true,backbone.layer1,0,0,0,-0.6996419429779053,0.3159237205982208,-0.19185911118984222
22,lejepa,gradcam,true,backbone.layer1,4,8,4,0.0,0.0,0.0
23,lejepa,gradcam,true,backbone.layer1,9,9,9,-0.11716243624687195,0.052487608045339584,-0.03233741410076618
24,lejepa,gradcam,true,backbone.layer1,5,6,5,0.6951009631156921,0.5945148468017578,0.644807904958725
25,lejepa,gradcam,true,backbone.layer1,2,2,2,0.5292156338691711,0.33196404576301575,0.43058983981609344
26,lejepa,gradcam,true,backbone.layer1,4,6,4,-0.05524682253599167,0.04053541645407677,-0.007355703040957451
27,lejepa,gradcam,true,backbone.layer1,0,3,0,0.8728415369987488,0.7071974873542786,0.7900195121765137
28,lejepa,gradcam,true,backbone.layer1,9,8,9,-0.3641180694103241,0.025431646034121513,-0.1693432116881013
29,lejepa,gradcam,true,backbone.layer1,6,6,6,0.4008743166923523,0.47183144092559814,0.4363528788089752
30,lejepa,gradcam,true,backbone.layer1,6,6,6,-0.06202448159456253,0.46155306696891785,0.19976429268717766
31,lejepa,gradcam,true,backbone.layer1,5,6,5,0.8790139555931091,0.6738983392715454,0.7764561474323273
32,lejepa,gradcam,true,backbone.layer1,4,7,4,0.6896801590919495,0.554665744304657,0.6221729516983032
33,lejepa,gradcam,true,backbone.layer1,5,6,5,-0.2959177494049072,0.011305649764835835,-0.1423060498200357
34,lejepa,gradcam,true,backbone.layer1,9,8,9,0.27344200015068054,0.20520950853824615,0.23932575434446335
35,lejepa,gradcam,true,backbone.layer1,2,4,2,-0.08069143444299698,0.03303230181336403,-0.023829566314816475
36,lejepa,gradcam,true,backbone.layer1,4,6,4,0.9075196385383606,0.7074486613273621,0.8074841499328613
37,lejepa,gradcam,true,backbone.layer1,1,8,1,0.7066460847854614,0.7055616974830627,0.7061038911342621
38,lejepa,gradcam,true,backbone.layer1,9,9,9,-0.12321187555789948,0.11942172050476074,-0.0018950775265693665
39,lejepa,gradcam,true,backbone.layer1,5,8,5,0.548132061958313,0.40688613057136536,0.4775090962648392
40,lejepa,gradcam,true,backbone.layer1,4,8,4,-0.19849637150764465,0.028590405359864235,-0.08495298307389021
41,lejepa,gradcam,true,backbone.layer1,6,6,6,0.11479271203279495,0.08616294711828232,0.10047782957553864
42,lejepa,gradcam,true,backbone.layer1,5,5,5,-0.09227549284696579,0.012927197851240635,-0.03967414749786258
43,lejepa,gradcam,true,backbone.layer1,6,6,6,-0.10630466043949127,0.04414810985326767,-0.0310782752931118
44,lejepa,gradcam,true,backbone.layer1,0,8,0,-0.18796944618225098,0.3203166723251343,0.06617361307144165
45,lejepa,gradcam,true,backbone.layer1,9,1,9,0.8567740321159363,0.653867244720459,0.7553206384181976
46,lejepa,gradcam,true,backbone.layer1,3,6,3,0.8679019808769226,0.7085691094398499,0.7882355451583862
47,lejepa,gradcam,true,backbone.layer1,9,1,9,0.013133433647453785,0.49597838521003723,0.2545559094287455
48,lejepa,gradcam,true,backbone.layer1,7,4,7,0.8426302671432495,0.45942622423171997,0.6510282456874847
49,lejepa,gradcam,true,backbone.layer1,6,6,6,0.15675069391727448,0.32285863161087036,0.23980466276407242
50,lejepa,gradcam,true,backbone.layer1,9,8,9,-0.059692926704883575,0.3504984676837921,0.14540277048945427
51,lejepa,gradcam,true,backbone.layer1,8,2,8,-0.39125803112983704,0.3651678264141083,-0.01304510235786438
52,lejepa,gradcam,true,backbone.layer1,0,7,0,-0.3765172064304352,0.3866083323955536,0.005045562982559204
53,lejepa,gradcam,true,backbone.layer1,3,6,3,0.11100967228412628,0.3531336188316345,0.2320716455578804
54,lejepa,gradcam,true,backbone.layer1,8,8,8,0.873685896396637,0.7281083464622498,0.8008971214294434
55,lejepa,gradcam,true,backbone.layer1,8,0,8,-0.3451864421367645,0.44549867510795593,0.0501561164855957
56,lejepa,gradcam,true,backbone.layer1,7,3,7,-0.2507665753364563,0.018262024968862534,-0.11625227518379688
57,lejepa,gradcam,true,backbone.layer1,7,9,7,-0.13218900561332703,0.021398263052105904,-0.05539537128061056
58,lejepa,gradcam,true,backbone.layer1,4,7,4,-0.1085888221859932,0.021449455991387367,-0.043569683097302914
59,lejepa,gradcam,true,backbone.layer1,6,2,6,0.5250160098075867,0.27979978919029236,0.4024078994989395
60,lejepa,gradcam,true,backbone.layer1,7,6,7,0.5259487628936768,0.5502656698226929,0.5381072163581848
61,lejepa,gradcam,true,backbone.layer1,3,5,3,0.4508199989795685,0.44380897283554077,0.4473144859075546
62,lejepa,gradcam,true,backbone.layer1,6,7,6,0.2990364730358124,0.26956379413604736,0.28430013358592987
63,lejepa,gradcam,true,backbone.layer1,3,4,3,-0.05358035862445831,0.004496400710195303,-0.024541978957131505
0,lejepa,gradcam,true,backbone.layer2,3,1,3,0.14792101085186005,0.3994048535823822,0.2736629322171211
1,lejepa,gradcam,true,backbone.layer2,8,9,8,-0.05912528932094574,0.35049304366111755,0.1456838771700859
2,lejepa,gradcam,true,backbone.layer2,8,8,8,0.15215082466602325,0.5115559697151184,0.33185339719057083
3,lejepa,gradcam,true,backbone.layer2,0,8,0,-0.17363829910755157,0.4108434021472931,0.11860255151987076
4,lejepa,gradcam,true,backbone.layer2,6,5,6,-0.06077740713953972,0.5396046042442322,0.23941359855234623
5,lejepa,gradcam,true,backbone.layer2,6,6,6,-0.046714898198843,0.5171419978141785,0.23521354980766773
6,lejepa,gradcam,true,backbone.layer2,1,1,1,-0.15763646364212036,0.2431928664445877,0.04277820140123367
7,lejepa,gradcam,true,backbone.layer2,6,5,6,0.11448457092046738,0.44865506887435913,0.28156981989741325
8,lejepa,gradcam,true,backbone.layer2,3,6,3,-0.11180195957422256,0.42307770252227783,0.15563787147402763
9,lejepa,gradcam,true,backbone.layer2,1,8,1,0.06641387939453125,0.44748595356941223,0.25694991648197174
10,lejepa,gradcam,true,backbone.layer2,0,0,0,0.019440755248069763,0.44961169362068176,0.23452622443437576
11,lejepa,gradcam,true,backbone.layer2,9,9,9,0.05928089842200279,0.30190256237983704,0.18059173040091991
12,lejepa,gradcam,true,backbone.layer2,5,5,5,0.10700805485248566,0.47445929050445557,0.2907336726784706
13,lejepa,gradcam,true,backbone.layer2,7,7,7,0.3062063455581665,0.535825252532959,0.42101579904556274
14,lejepa,gradcam,true,backbone.layer2,9,8,9,0.13192561268806458,0.4816611111164093,0.30679336190223694
15,lejepa,gradcam,true,backbone.layer2,8,1,8,-0.15527692437171936,0.2697719931602478,0.05724753439426422
16,lejepa,gradcam,true,backbone.layer2,5,7,5,0.18217310309410095,0.42010098695755005,0.3011370450258255
17,lejepa,gradcam,true,backbone.layer2,7,7,7,0.08834204077720642,0.32140791416168213,0.20487497746944427
18,lejepa,gradcam,true,backbone.layer2,8,8,8,-0.17326804995536804,0.4393027126789093,0.13301733136177063
19,lejepa,gradcam,true,backbone.layer2,6,5,6,0.41209712624549866,0.6262994408607483,0.5191982835531235
20,lejepa,gradcam,true,backbone.layer2,7,2,7,-0.014870651066303253,0.2577393651008606,0.12143435701727867
21,lejepa,gradcam,true,backbone.layer2,0,0,0,0.03463197872042656,0.5660602450370789,0.3003461118787527
22,lejepa,gradcam,true,backbone.layer2,4,8,4,0.2772006392478943,0.17593200504779816,0.22656632214784622
23,lejepa,gradcam,true,backbone.layer2,9,9,9,0.036668822169303894,0.1291072517633438,0.08288803696632385
24,lejepa,gradcam,true,backbone.layer2,5,6,5,0.26833564043045044,0.5478804707527161,0.40810805559158325
