sample_idx,mode,xai_method,gradcam_target,layer,true_label,pred_label,target_label,corr_pca_xai,soft_iou_pca_xai,lsas
0,lejepa,gradcam,predicted,backbone.layer1,3,2,2,-0.30889567732810974,0.15591919422149658,-0.07648824155330658
1,lejepa,gradcam,predicted,backbone.layer1,8,1,1,0.1538609117269516,0.35092392563819885,0.2523924186825752
2,lejepa,gradcam,predicted,backbone.layer1,8,8,8,0.1959933042526245,0.23445574939250946,0.21522452682256699
3,lejepa,gradcam,predicted,backbone.layer1,0,8,8,0.23748375475406647,0.2746540606021881,0.2560689076781273
4,lejepa,gradcam,predicted,backbone.layer1,6,6,6,0.5647228956222534,0.5127647519111633,0.5387438237667084
5,lejepa,gradcam,predicted,backbone.layer1,6,6,6,0.3072187006473541,0.4685826003551483,0.3879006505012512
6,lejepa,gradcam,predicted,backbone.layer1,1,8,8,-0.0827048271894455,0.032176773995161057,-0.02526402659714222
7,lejepa,gradcam,predicted,backbone.layer1,6,4,4,0.019231075420975685,0.3984130024909973,0.2088220389559865
8,lejepa,gradcam,predicted,backbone.layer1,3,3,3,0.053167860954999924,0.35958993434906006,0.20637889765203
9,lejepa,gradcam,predicted,backbone.layer1,1,1,1,0.1765151172876358,0.19378474354743958,0.1851499304175377
10,lejepa,gradcam,predicted,backbone.layer1,0,8,8,0.14951781928539276,0.33198264241218567,0.24075023084878922
11,lejepa,gradcam,predicted,backbone.layer1,9,9,9,0.4357044994831085,0.4164993464946747,0.4261019229888916
12,lejepa,gradcam,predicted,backbone.layer1,5,1,1,0.014736221171915531,0.13555963337421417,0.07514792727306485
13,lejepa,gradcam,predicted,backbone.layer1,7,1,1,0.24035538733005524,0.3537006676197052,0.2970280274748802
14,lejepa,gradcam,predicted,backbone.layer1,9,9,9,0.4538375437259674,0.298450231552124,0.3761438876390457
15,lejepa,gradcam,predicted,backbone.layer1,8,6,6,0.3212607502937317,0.3065546452999115,0.3139076977968216
16,lejepa,gradcam,predicted,backbone.layer1,5,5,5,-0.23351836204528809,0.23888370394706726,0.0026826709508895874
