sample_idx,sample_id,mode,architecture,xai_method,target,layer,true_label,pred_label,target_label,corr_pca_xai,soft_iou_pca_xai,iou_pca_gt,iou_xai_gt,soft_iou_pca_gt,soft_iou_xai_gt,object_focus_pca,object_focus_xai,foreground_area,pca_stability,g_lsas_no_stability,g_lsas,top_frac
0,n01443537/ILSVRC2012_val_00004677,vit_lejepa,vit_small_patch16_224,token_gradient,predicted,blocks.2,0,74,74,0.04813140630722046,0.3997957408428192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9863174557685852,0.019252562522888185,0.16479361057281494,0.2
1,n01443537/ILSVRC2012_val_00006007,vit_lejepa,vit_small_patch16_224,token_gradient,predicted,blocks.2,0,39,39,0.39851313829421997,0.37986284494400024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993196725845337,0.159405255317688,0.289377549290657,0.2
2,n01443537/ILSVRC2012_val_00013623,vit_lejepa,vit_small_patch16_224,token_gradient,predicted,blocks.2,0,0,0,0.13036485016345978,0.2005603164434433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9879754185676575,0.052145940065383915,0.19382401034235952,0.2
3,n01443537/ILSVRC2012_val_00018075,vit_lejepa,vit_small_patch16_224,token_gradient,predicted,blocks.2,0,95,95,-0.1538255214691162,0.2385278344154358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980875849723816,-0.06153020858764649,0.09587420523166656,0.2
4,n01443537/ILSVRC2012_val_00020436,vit_lejepa,vit_small_patch16_224,token_gradient,predicted,blocks.2,0,0,0,0.3713962733745575,0.24475105106830597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9830570816993713,0.148558509349823,0.2774472579360008,0.2
5,n01443537/ILSVRC2012_val_00020785,vit_lejepa,vit_small_patch16_224,token_gradient,predicted,blocks.2,0,48,48,-0.2088918387889862,0.029619581997394562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9793275594711304,-0.08355673551559449,0.07378699034452439,0.2
6,n01443537/ILSVRC2012_val_00021905,vit_lejepa,vit_small_patch16_224,token_gradient,predicted,blocks.2,0,56,56,0.2788791358470917,0.43225789070129395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935672283172607,0.11155165433883668,0.24664278179407118,0.2
7,n01443537/ILSVRC2012_val_00026064,vit_lejepa,vit_small_patch16_224,token_gradient,predicted,blocks.2,0,8,8,0.05913316458463669,0.38379967212677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9895207285881042,0.023653265833854676,0.16912471689283845,0.2
8,n01443537/ILSVRC2012_val_00028713,vit_lejepa,vit_small_patch16_224,token_gradient,predicted,blocks.2,0,10,10,-0.11294792592525482,0.39932116866111755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9781851768493652,-0.04517917037010193,0.10719600245356561,0.2
9,n01443537/ILSVRC2012_val_00032235,vit_lejepa,vit_small_patch16_224,token_gradient,predicted,blocks.2,0,66,66,0.08053048700094223,0.18645915389060974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966461062431335,0.032212194800376896,0.1776825863867998,0.2
