sample_idx,mode,architecture,xai_method,gradcam_target,layer,true_label,pred_label,target_label,corr_pca_xai,soft_iou_pca_xai,lsas
0,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,3,3,3,0.07111258059740067,0.1976112723350525,0.13436192646622658
1,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,8,8,8,0.4225400388240814,0.2738698422908783,0.34820494055747986
2,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,8,8,8,0.401924729347229,0.43442413210868835,0.4181744307279587
3,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,0,8,0,0.2708662450313568,0.4621928036212921,0.36652952432632446
4,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,6,4,6,0.2886757552623749,0.2196035236120224,0.25413963943719864
5,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,6,6,6,0.15725161135196686,0.3486374616622925,0.25294453650712967
6,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,1,1,1,0.14045514166355133,0.5040632486343384,0.32225919514894485
7,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,6,7,6,0.735874354839325,0.2254546880722046,0.48066452145576477
8,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,3,6,3,0.6716647744178772,0.4410181939601898,0.5563414841890335
9,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,1,8,1,0.18789774179458618,0.3768192231655121,0.28235848248004913
10,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,0,2,0,-0.2502426207065582,0.5921986103057861,0.17097799479961395
11,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,9,9,9,0.442447304725647,0.3704603314399719,0.40645381808280945
12,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,5,5,5,-0.1184108555316925,0.44627395272254944,0.16393154859542847
13,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,7,3,7,0.7003980278968811,0.4069364070892334,0.5536672174930573
14,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,9,1,9,0.45323285460472107,0.48314169049263,0.46818727254867554
15,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,8,4,8,0.093039870262146,0.4582688510417938,0.2756543606519699
16,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,5,5,5,-0.01285441592335701,0.40343937277793884,0.19529247842729092
17,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,7,8,7,-0.11754020303487778,0.4742148220539093,0.17833730950951576
18,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,8,8,8,0.21731296181678772,0.18618187308311462,0.20174741744995117
19,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,6,6,6,0.6345809698104858,0.31683942675590515,0.4757101982831955
20,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,7,7,7,0.035578809678554535,0.4477483332157135,0.24166357144713402
21,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,0,0,0,0.9091100096702576,0.6895132064819336,0.7993116080760956
22,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,4,4,4,0.7170540690422058,0.6059121489524841,0.661483108997345
23,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,9,9,9,-0.17099861800670624,0.37148281931877136,0.10024210065603256
24,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,5,2,5,0.43527835607528687,0.25214579701423645,0.34371207654476166
25,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,2,7,2,0.269228458404541,0.5430737733840942,0.4061511158943176
26,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,4,7,4,0.7103605270385742,0.33747634291648865,0.5239184349775314
27,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,0,6,0,-0.036434825509786606,0.3816911280155182,0.1726281512528658
28,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,9,1,9,0.6512542366981506,0.628893256187439,0.6400737464427948
29,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,6,6,6,0.22137656807899475,0.09234132617712021,0.15685894712805748
30,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,6,6,6,0.46044251322746277,0.17064882814884186,0.3155456706881523
31,vit_lejepa,vit_tiny_cifar,token_gradient,true,blocks.1,5,4,5,0.5468927025794983,0.42950090765953064,0.48819680511951447
