sample_idx,mode,xai_method,gradcam_target,layer,true_label,pred_label,target_label,corr_pca_xai,soft_iou_pca_xai,lsas
0,lejepa,gradcam,true,backbone.layer1,3,3,3,0.07640333473682404,0.2850593328475952,0.18073133379220963
1,lejepa,gradcam,true,backbone.layer1,8,8,8,0.06169666349887848,0.23197931051254272,0.1468379870057106
2,lejepa,gradcam,true,backbone.layer1,8,8,8,0.14064817130565643,0.18077346682548523,0.16071081906557083
3,lejepa,gradcam,true,backbone.layer1,0,0,0,-0.1594158262014389,0.2166726440191269,0.028628408908843994
4,lejepa,gradcam,true,backbone.layer1,6,6,6,0.18033228814601898,0.45621341466903687,0.3182728514075279
5,lejepa,gradcam,true,backbone.layer1,6,6,6,0.3194160759449005,0.47185656428337097,0.39563632011413574
6,lejepa,gradcam,true,backbone.layer1,1,0,1,0.304974228143692,0.4589533805847168,0.3819638043642044
7,lejepa,gradcam,true,backbone.layer1,6,2,6,0.24145209789276123,0.4074190855026245,0.32443559169769287
8,lejepa,gradcam,true,backbone.layer1,3,3,3,-0.05351029336452484,0.22154325246810913,0.08401647955179214
9,lejepa,gradcam,true,backbone.layer1,1,1,1,0.1200120598077774,0.13146211206912994,0.12573708593845367
10,lejepa,gradcam,true,backbone.layer1,0,0,0,0.03948528319597244,0.312602698802948,0.17604399099946022
11,lejepa,gradcam,true,backbone.layer1,9,9,9,-0.10707522183656693,0.1030443087220192,-0.0020154565572738647
12,lejepa,gradcam,true,backbone.layer1,5,5,5,0.22654537856578827,0.301954060792923,0.2642497196793556
13,lejepa,gradcam,true,backbone.layer1,7,7,7,0.1748754233121872,0.2201409786939621,0.19750820100307465
14,lejepa,gradcam,true,backbone.layer1,9,9,9,0.2076607644557953,0.204070046544075,0.20586540549993515
15,lejepa,gradcam,true,backbone.layer1,8,8,8,0.48881998658180237,0.3527739942073822,0.4207969903945923
16,lejepa,gradcam,true,backbone.layer1,5,5,5,-0.023992661386728287,0.09147769212722778,0.03374251537024975
17,lejepa,gradcam,true,backbone.layer1,7,6,7,0.04384932294487953,0.020555738359689713,0.03220253065228462
18,lejepa,gradcam,true,backbone.layer1,8,1,8,-0.019090816378593445,0.13711778819561005,0.0590134859085083
19,lejepa,gradcam,true,backbone.layer1,6,6,6,0.03996819630265236,0.3802355229854584,0.21010185964405537
20,lejepa,gradcam,true,backbone.layer1,7,7,7,0.11627921462059021,0.28066983819007874,0.19847452640533447
21,lejepa,gradcam,true,backbone.layer1,0,0,0,0.7841390371322632,0.38722896575927734,0.5856840014457703
22,lejepa,gradcam,true,backbone.layer1,4,4,4,0.18868455290794373,0.08348871022462845,0.1360866315662861
23,lejepa,gradcam,true,backbone.layer1,9,9,9,0.27728885412216187,0.3120970129966736,0.2946929335594177
24,lejepa,gradcam,true,backbone.layer1,5,4,5,0.0035257809795439243,0.24079155921936035,0.12215867009945214
25,lejepa,gradcam,true,backbone.layer1,2,2,2,0.40384820103645325,0.46249163150787354,0.4331699162721634
26,lejepa,gradcam,true,backbone.layer1,4,4,4,-0.044995442032814026,0.043896496295928955,-0.0005494728684425354
27,lejepa,gradcam,true,backbone.layer1,0,0,0,0.035561032593250275,0.08926278352737427,0.06241190806031227
28,lejepa,gradcam,true,backbone.layer1,9,9,9,0.15543420612812042,0.1049078032374382,0.1301710046827793
29,lejepa,gradcam,true,backbone.layer1,6,6,6,0.21634109318256378,0.40729743242263794,0.31181926280260086
30,lejepa,gradcam,true,backbone.layer1,6,6,6,0.3551119267940521,0.4929655194282532,0.42403872311115265
31,lejepa,gradcam,true,backbone.layer1,5,5,5,0.45179563760757446,0.38968780636787415,0.4207417219877243
32,lejepa,gradcam,true,backbone.layer1,4,4,4,0.012104099616408348,0.3594929575920105,0.18579852860420942
33,lejepa,gradcam,true,backbone.layer1,5,3,5,0.11820929497480392,0.26681584119796753,0.19251256808638573
